sample_id,sample_role,condition,spectrum_file,relative_path,filter_label,filter_nm,bin_start_nm,bin_end_nm,bin_center_nm,mean_intensity_10nm,median_intensity_10nm,std_intensity_10nm,points_in_bin
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,290.0,300.0,295.101045,297.298636,294.435,26.233554,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,300.0,310.0,305.066727,314.484545,310.82,42.059283,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,310.0,320.0,315.010682,308.183182,319.64,31.182402,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,320.0,330.0,324.932818,312.537273,315.86,25.346924,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,330.0,340.0,334.832955,315.86,314.6,32.341807,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,340.0,350.0,344.935087,308.078696,298.22,68.937062,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,350.0,360.0,355.014136,311.047727,310.82,22.117643,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,360.0,370.0,365.069739,301.831304,293.17,32.566874,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,370.0,380.0,375.102227,304.975455,310.82,35.422067,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,380.0,390.0,385.110913,317.064783,315.86,43.357707,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,390.0,400.0,395.096045,331.441818,327.2,43.707158,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,400.0,410.0,405.057435,314.106087,320.9,31.582768,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,410.0,420.0,414.995091,329.035,330.98,40.235215,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,420.0,430.0,424.908696,318.927826,320.9,29.121228,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,430.0,440.0,435.01787,308.955217,310.82,38.851692,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,440.0,450.0,445.101783,314.982174,318.38,32.017587,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,450.0,460.0,455.160348,317.394348,320.9,28.152969,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,460.0,470.0,465.193435,307.97,310.82,26.048806,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,470.0,480.0,475.201,308.18913,308.3,32.265547,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,480.0,490.0,485.182913,304.132609,303.26,34.226684,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,490.0,500.0,495.139043,310.16087,313.34,30.111057,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,500.0,510.0,505.069348,311.913913,305.78,29.393475,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,510.0,520.0,514.973652,310.818261,310.82,36.969871,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,520.0,530.0,525.066167,321.00625,320.9,37.177448,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,530.0,540.0,535.131478,319.147826,320.9,28.06243,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,540.0,550.0,544.956,317.064783,313.34,32.559239,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,550.0,560.0,554.966667,320.060833,315.86,39.639352,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,560.0,570.0,564.949739,319.694783,323.42,44.086077,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,570.0,580.0,574.905,321.634583,320.9,32.601703,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,580.0,590.0,585.043208,329.720833,332.24,38.129978,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,590.0,600.0,595.152042,316.385,325.94,36.357526,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,600.0,610.0,605.02213,324.407826,323.42,31.576124,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,610.0,620.0,614.863458,311.44875,315.86,30.562268,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,620.0,630.0,624.885125,308.403333,304.52,31.952942,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,630.0,640.0,634.876917,325.520833,325.94,33.868625,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,640.0,650.0,644.83875,313.33875,313.34,34.206281,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,650.0,660.0,654.97728,312.1288,313.34,33.386512,25.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,660.0,670.0,665.084458,334.029167,330.98,34.105039,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,670.0,680.0,674.95475,310.29375,304.52,27.331603,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,680.0,690.0,684.9992,318.5836,318.38,38.191558,25.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,690.0,700.0,695.012,310.923333,307.04,31.452028,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,700.0,710.0,704.99268,315.0532,313.34,25.850685,25.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,710.0,720.0,714.9415,324.57625,322.16,31.582505,24.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,720.0,730.0,724.85784,316.4644,310.82,35.304216,25.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,730.0,740.0,734.94336,322.514,323.42,34.220281,25.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,740.0,750.0,744.99528,321.8088,336.02,38.759147,25.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,750.0,760.0,755.01288,324.1268,320.9,39.883923,25.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,760.0,770.0,764.99664,320.9008,320.9,29.533515,25.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,770.0,780.0,774.94604,312.8352,305.78,35.367966,25.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,780.0,790.0,784.86132,328.1604,320.9,30.766402,25.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,790.0,800.0,794.938962,324.973462,320.9,29.527244,26.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,800.0,810.0,804.98072,309.9116,308.3,32.637794,25.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,810.0,820.0,814.986231,319.252308,320.9,31.403467,26.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,820.0,830.0,824.95548,325.4376,336.02,30.229826,25.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,830.0,840.0,834.888115,310.431154,310.82,31.47168,26.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,840.0,850.0,844.977846,316.441923,310.82,32.530359,26.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,850.0,860.0,855.029308,315.277308,320.9,33.192029,26.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,860.0,870.0,865.042308,323.228846,317.12,40.152011,26.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,870.0,880.0,875.016731,319.640769,330.98,39.343686,26.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,880.0,890.0,884.952385,320.998077,324.68,42.190991,26.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,890.0,900.0,895.039037,350.307778,313.34,168.880503,27.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,900.0,910.0,905.085308,328.56,328.46,26.245093,26.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,910.0,920.0,915.090519,331.916667,330.98,29.950778,27.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,920.0,930.0,925.055154,440.215,455.815,35.954903,26.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,930.0,940.0,934.97837,486.71037,488.17,10.750982,27.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,940.0,950.0,945.046519,487.414444,490.91,8.41584,27.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,950.0,960.0,955.071815,439.551111,460.5,38.615816,27.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,960.0,970.0,965.053815,328.37,320.9,34.020966,27.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,970.0,980.0,974.992481,315.392593,315.86,33.340806,27.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,980.0,990.0,984.887556,319.126296,318.38,32.196512,27.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,990.0,1000.0,994.920964,317.480714,312.08,36.159242,28.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,1000.0,1010.0,1005.09,315.32,317.12,30.11507,28.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,1010.0,1020.0,1015.031556,314.833333,313.34,31.83264,27.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,1020.0,1030.0,1024.926857,314.6,314.6,33.30746,28.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,940 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\940 1 nes.txt,940,940,1030.0,1040.0,1032.275,297.44,303.26,28.318716,13.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,180.0,190.0,188.705167,-108.178333,-112.8,30.400984,6.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,190.0,200.0,194.959762,46.840476,43.48,111.255586,21.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,200.0,210.0,204.905818,302.068636,313.18,34.683024,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,210.0,220.0,215.0625,291.529091,290.5,29.60677,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,220.0,230.0,224.968333,275.85381,272.85,31.802887,21.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,230.0,240.0,234.853682,285.568636,280.41,22.189281,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,240.0,250.0,244.948455,310.89,298.06,62.095212,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,250.0,260.0,255.021727,291.412273,282.93,38.38895,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,260.0,270.0,265.073818,281.330455,280.41,27.532307,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,270.0,280.0,275.104455,302.297273,300.58,25.232785,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,280.0,290.0,285.113545,300.807727,305.62,32.730455,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,290.0,300.0,295.101045,293.131818,291.76,35.796146,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,300.0,310.0,305.066727,308.941364,299.32,29.691299,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,310.0,320.0,315.010682,300.922727,300.58,33.189622,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,320.0,330.0,324.932818,297.714545,294.28,32.699312,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,330.0,340.0,334.832955,311.921364,305.62,35.7575,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,340.0,350.0,344.935087,317.346087,310.66,75.451239,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,350.0,360.0,355.014136,305.619545,304.36,30.4273,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,360.0,370.0,365.069739,310.880435,313.18,19.858553,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,370.0,380.0,375.102227,316.275455,325.785,27.612207,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,380.0,390.0,385.110913,326.881304,328.31,40.709331,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,390.0,400.0,395.096045,325.440455,320.74,36.56008,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,400.0,410.0,405.057435,313.947391,313.18,31.930031,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,410.0,420.0,414.995091,338.272727,334.61,48.14558,22.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,420.0,430.0,424.908696,308.140435,308.14,26.300285,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,430.0,440.0,435.01787,313.838696,310.66,30.384114,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,440.0,450.0,445.101783,323.92087,318.22,37.085383,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,450.0,460.0,455.160348,326.442609,328.31,34.312852,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,460.0,470.0,465.193435,329.181739,330.83,31.214875,23.0
in cutie\Set frunze 1\frunza nesanatoasa,leaf_sample,unhealthy,fara filtru 1 nes.txt,in cutie\Set frunze 1\frunza nesanatoasa\spectru\fara filtru 1 nes.txt,fara,,470.0,480.0,475.201,320.633913,313.18,39.633999,23.0
