relative_path,environment,sample_id,condition,role,filter_label,wavelength_nm,raw_intensity,reflectance
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,778.124,817.93,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,781.297,775.08,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,784.467,775.08,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,787.633,719.62,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,790.795,719.62,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,793.954,775.08,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,797.109,765.0,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,800.261,666.69,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,803.409,737.27,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,806.554,722.15,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,809.695,633.93,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,812.833,724.67,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,815.967,696.94,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,819.097,570.91,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,822.224,694.42,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,825.347,636.45,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,828.467,661.65,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,831.583,623.84,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,834.695,649.05,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,837.804,578.47,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,840.909,586.03,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,844.011,628.88,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,847.109,611.24,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,850.203,631.4,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,853.294,548.23,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,856.381,575.95,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,859.464,583.51,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,862.544,460.01,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,865.62,618.8,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,868.693,507.9,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,871.762,465.05,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,874.827,447.4,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,877.888,495.29,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,880.946,525.54,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,884.0,449.92,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,887.051,490.25,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,890.098,402.03,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,893.141,1261.55,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,896.18,480.17,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,899.216,470.09,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,902.248,528.06,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,905.276,487.73,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,908.301,525.54,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,911.321,563.35,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,914.339,515.46,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,917.352,485.21,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,920.362,432.28,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,923.368,442.36,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,926.37,391.95,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,929.368,333.98,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,932.363,439.84,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,935.354,374.31,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,938.341,417.16,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,941.324,364.22,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,944.304,359.18,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,947.28,336.5,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,950.252,366.74,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,953.22,376.83,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,956.185,389.43,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,959.146,344.06,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,962.102,351.62,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,965.056,369.26,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,968.005,346.58,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,970.95,379.35,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,973.892,313.81,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,976.83,328.94,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,979.764,364.22,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,982.694,349.1,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,985.621,326.41,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,988.543,273.48,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,991.462,321.37,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,994.377,298.69,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,997.288,273.48,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,1000.195,341.54,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,1003.098,301.21,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,1005.998,311.29,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,1008.893,321.37,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,1011.785,318.85,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,1014.673,281.04,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,1017.557,328.94,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,1020.437,354.14,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,1023.313,250.8,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,1026.185,238.19,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,1029.053,255.84,
in cutie\Referinta alba\spectru\referinta alba fara filtru.txt,in cutie,in cutie/white_reference,white_reference,white_reference,none,1031.918,306.25,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,187.546,-78.3,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,191.255,-121.15,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,194.961,42.69,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,198.664,196.45,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,202.364,279.63,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,206.062,345.16,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,209.757,317.44,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,213.449,330.04,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,217.138,264.5,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,220.825,244.34,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,224.509,256.94,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,228.19,274.59,
in cutie\Referinta alba\spectru\refirinta alba  556.txt,in cutie,in cutie/white_reference,white_reference,white_reference,556,231.868,297.27,
